owner	returnNo	orderNo	paymentCode	returnType	shippingAgent	customerNo	bill_customerNo	shipmentDate	postingDate
IW	Ret040356	ORD064383	BILL	CUSTOMER_RA	DHL	KNR211160	KNR211160	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040357	ORD056102	VISA	CUSTOMER_RA	DHL	KNR928450	KNR928450	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040358	ORD062008	BILL	CUSTOMER_RA	HERMES	KNR853950	KNR853950	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040359	ORD063216	BILL	CUSTOMER_RA	HERMES	KNR172060	KNR172060	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040360	ORD060153	BILL	CUSTOMER_RA	DHL	KNR429750	KNR429750	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040361	ORD063000	BILL	CUSTOMER_RA	DHL	KNR211060	KNR211060	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040362	ORD062082	BILL	CUSTOMER_RA	HERMES	KNR214950	KNR214950	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040363	ORD046755	COD 	CUSTOMER_RA	DHL	KNR027740	KNR027740	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040364	ORD061379	BILL	CUSTOMER_RA	DHL	KNR268850	KNR268850	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040366	ORD065123	BILL	CUSTOMER_RA	DHL	KNR846160	KNR846160	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040370	ORD066077	BILL	CUSTOMER_RA	DHL	KNR053260	KNR053260	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040371	ORD067304	BILL	CUSTOMER_RA	DHL	KNR382360	KNR382360	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040372	ORD063366	BILL	CUSTOMER_RA	DHL	KNR883060	KNR883060	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040373	ORD067211	BILL	CUSTOMER_RA	DHL	KNR012360	KNR012360	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040375	ORD064309	BILL	CUSTOMER_RA	DHL	KNR950160	KNR950160	2010-08-18 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040376	ORD065143	BILL	CUSTOMER_RA	DHL	KNR466160	KNR466160	2010-08-18 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040377	ORD059321	BILL	CUSTOMER_RA	HERMES	KNR803750	KNR803750	2010-08-18 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040378	ORD065243	BILL	CUSTOMER_RA	HERMES	KNR737160	KNR737160	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040379	ORD066227	BILL	CUSTOMER_RA	DHL	KNR264260	KNR264260	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040380	ORD064168	BILL	CUSTOMER_RA	HERMES	KNR949060	KNR949060	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040384	ORD059104	BILL	CUSTOMER_RA	DHL	KNR941750	KNR941750	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040385	ORD064581	BILL	CUSTOMER_RA	DHL	KNR252160	KNR252160	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040389	ORD061985	BILL	CUSTOMER_RA	HERMES	KNR933950	KNR933950	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040390	ORD061737	BILL	CUSTOMER_RA	DHL	KNR931950	KNR931950	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040392	ORD056154	BILL	CUSTOMER_RA	DHL	KNR068450	KNR068450	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040393	ORD066829	BILL	CUSTOMER_RA	HERMES	KNR809260	KNR809260	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040395	ORD064211	BILL	CUSTOMER_RA	DHL	KNR589060	KNR589060	2010-08-18 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040396	ORD066208	BILL	CUSTOMER_RA	DHL	KNR644260	KNR644260	2010-08-18 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040397	ORD058004	BILL	CUSTOMER_RA	DHL	KNR213650	KNR213650	2010-08-18 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040399	ORD065537	BILL	CUSTOMER_RA	DHL	KNR459160	KNR459160	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040401	ORD057094	BILL	CUSTOMER_RA	DHL	KNR626550	KNR626550	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040402	ORD063841	BILL	CUSTOMER_RA	HERMES	KNR427060	KNR427060	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040403	ORD065080	BILL	CUSTOMER_RA	DHL	KNR316160	KNR316160	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040404	ORD054957	BILL	CUSTOMER_RA	HERMES	KNR969350	KNR969350	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040406	ORD064587	BILL	CUSTOMER_RA	DHL	KNR552160	KNR552160	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040408	ORD064900	COD 	CUSTOMER_RA	HERMES	KNR194160	KNR194160	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040409	ORD066984	MASTER	CUSTOMER_RA	DHL	KNR330360	KNR330360	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040410	ORD065278	BILL	CUSTOMER_RA	HERMES	KNR957160	KNR957160	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040412	ORD061227	BILL	CUSTOMER_RA	HERMES	KNR247850	KNR247850	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040415	ORD065869	VISA	CUSTOMER_RA	DHL	KNR802260	KNR802260	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040417	ORD065916	BILL	CUSTOMER_RA	DHL	KNR542260	KNR542260	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040418	ORD067289	BILL	CUSTOMER_RA	DHL	KNR172360	KNR172360	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040419	ORD068089	BILL	CUSTOMER_RA	DHL	KNR819360	KNR819360	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040420	ORD064660	BILL	CUSTOMER_RA	DHL	KNR413160	KNR413160	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040422	ORD064929	BILL	CUSTOMER_RA	HERMES	KNR215160	KNR215160	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040424	ORD065127	BILL	CUSTOMER_RA	DHL	KNR256160	KNR256160	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040425	ORD054405	BILL	CUSTOMER_RA	DHL	KNR875350	KNR875350	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040426	ORD063342	BILL	CUSTOMER_RA	DHL	KNR173060	KNR173060	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040427	ORD063765	BILL	CUSTOMER_RA	DHL	KNR576060	KNR576060	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040430	ORD067614	BILL	CUSTOMER_RA	DHL	KNR725360	KNR725360	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040431	ORD064139	BILL	CUSTOMER_RA	DHL	KNR529060	KNR529060	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040436	ORD056804	BILL	CUSTOMER_RA	HERMES	KNR373550	KNR373550	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040437	ORD056804	BILL	CUSTOMER_RA	HERMES	KNR373550	KNR373550	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040438	ORD062884	BILL	CUSTOMER_RA	HERMES	KNR120060	KNR120060	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040439	ORD062884	BILL	CUSTOMER_RA	HERMES	KNR120060	KNR120060	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040440	ORD059766	MASTER	CUSTOMER_RA	HERMES	KNR536750	KNR536750	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040441	ORD059766	MASTER	CUSTOMER_RA	HERMES	KNR536750	KNR536750	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040442	ORD065322	BILL	CUSTOMER_RA	DHL	KNR697160	KNR697160	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040443	ORD065322	BILL	CUSTOMER_RA	DHL	KNR697160	KNR697160	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040444	ORD027646	BILL	CUSTOMER_RA	DHL	KNR097230	KNR097230	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040445	ORD063623	BILL	CUSTOMER_RA	DHL	KNR875060	KNR875060	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040450	ORD066179	VISA	CUSTOMER_RA	HERMES	KNR424260	KNR424260	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040451	ORD061334	BILL	CUSTOMER_RA	HERMES	KNR928850	KNR928850	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040452	ORD064265	BILL	CUSTOMER_RA	DHL	KNR420160	KNR420160	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040453	ORD064265	BILL	CUSTOMER_RA	DHL	KNR420160	KNR420160	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040454	ORD060164	BILL	CUSTOMER_RA	HERMES	KNR929750	KNR929750	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040458	ORD061591	BILL	CUSTOMER_RA	HERMES	KNR720950	KNR720950	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040459	ORD059397	MASTER	CUSTOMER_RA	DHL	KNR863750	KNR863750	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040463	ORD058199	BILL	CUSTOMER_RA	DHL	KNR464650	KNR464650	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040465	ORD055107	MASTER	CUSTOMER_RA	DHL	KNR090450	KNR090450	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040470	ORD056214	BILL	CUSTOMER_RA	DHL	KNR009450	KNR009450	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040471	ORD062483	BILL	CUSTOMER_RA	HERMES	KNR607950	KNR607950	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040472	ORD061157	MASTER	CUSTOMER_RA	HERMES	KNR586850	KNR586850	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040473	ORD059911	BILL	CUSTOMER_RA	DHL	KNR447750	KNR447750	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040474	ORD064968	BILL	CUSTOMER_RA	DHL	KNR835160	KNR835160	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040475	ORD067147	BILL	CUSTOMER_RA	DHL	KNR851360	KNR851360	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040477	ORD064854	BILL	CUSTOMER_RA	DHL	KNR454160	KNR454160	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040480	ORD061710	MASTER	CUSTOMER_RA	HERMES	KNR911950	KNR911950	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040482	ORD055680	COD 	CARRIER_NA	DHL	KNR905450	KNR905450	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040483	ORD061647	BILL	CUSTOMER_RA	DHL	KNR960950	KNR960950	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040485	ORD063823	BILL	CUSTOMER_RA	DHL	KNR017060	KNR017060	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040486	ORD062642	BILL	CUSTOMER_RA	DHL	KNR338950	KNR338950	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040487	ORD065665	BILL	CUSTOMER_RA	HERMES	KNR450260	KNR450260	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040489	ORD052428	BILL	CUSTOMER_RA	HERMES	KNR631250	KNR631250	2010-08-18 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040494	ORD066972	BILL	CUSTOMER_RA	DHL	KNR320360	KNR320360	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040495	ORD060175	BILL	CUSTOMER_RA	DHL	KNR839750	KNR839750	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040497	ORD065209	BILL	CUSTOMER_RA	DHL	KNR217160	KNR217160	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040499	ORD063885	BILL	CUSTOMER_RA	DHL	KNR947060	KNR947060	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040501	ORD056284	BILL	CUSTOMER_RA	HERMES	KNR759450	KNR759450	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040504	ORD058733	BILL	CUSTOMER_RA	DHL	KNR568650	KNR568650	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040505	ORD061221	BILL	CUSTOMER_RA	HERMES	KNR637850	KNR637850	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040506	ORD064341	MASTER	CUSTOMER_RA	HERMES	KNR180160	KNR180160	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040507	ORD066475	BILL	CUSTOMER_RA	DHL	KNR346260	KNR346260	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040509	ORD055567	BILL	CARRIER_NA	HERMES	KNR524450	KNR524450	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040510	ORD062616	BILL	CUSTOMER_RA	DHL	KNR218950	KNR218950	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040511	ORD062314	BILL	CUSTOMER_RA	HERMES	KNR006950	KNR006950	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040512	ORD062307	BILL	CUSTOMER_RA	HERMES	KNR495950	KNR495950	2010-08-17 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040513	ORD062183	BILL	CUSTOMER_RA	DHL	KNR594950	KNR594950	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040514	ORD065466	BILL	CUSTOMER_RA	DHL	KNR009160	KNR009160	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040517	ORD067113	BILL	CUSTOMER_RA	HERMES	KNR331360	KNR331360	2010-08-19 00:00:00.000	2010-08-19 00:00:00.000
IW	Ret040518	ORD060724	BILL	CUSTOMER_RA	HERMES	KNR163850	KNR163850	2010-08-18 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040519	ORD058564	BILL	CUSTOMER_RA	DHL	KNR047650	KNR047650	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040522	ORD064178	MASTER	CUSTOMER_RA	HERMES	KNR759060	KNR759060	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040525	ORD061317	BILL	CUSTOMER_RA	HERMES	KNR718850	KNR718850	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040526	ORD056554	BILL	CUSTOMER_RA	DHL	KNR271550	KNR271550	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040527	ORD063943	BILL	CUSTOMER_RA	HERMES	KNR787060	KNR787060	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040528	ORD057493	BILL	CUSTOMER_RA	DHL	KNR039550	KNR039550	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040529	ORD063679	BILL	CUSTOMER_RA	HERMES	KNR126060	KNR126060	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040531	ORD064569	BILL	CUSTOMER_RA	HERMES	KNR342160	KNR342160	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040532	ORD055663	BILL	CARRIER_SO	DHL	KNR694450	KNR694450	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040533	ORD065250	BILL	CUSTOMER_RA	DHL	KNR247160	KNR247160	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040534	ORD067809	BILL	CUSTOMER_RA	DHL	KNR876360	KNR876360	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040535	ORD064771	BILL	CUSTOMER_RA	HERMES	KNR593160	KNR593160	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040536	ORD064082	BILL	CUSTOMER_RA	HERMES	KNR588060	KNR588060	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040537	ORD064457	BILL	CUSTOMER_RA	HERMES	KNR161160	KNR161160	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040538	ORD064855	BILL	CUSTOMER_RA	DHL	KNR554160	KNR554160	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040539	ORD064855	BILL	CUSTOMER_RA	DHL	KNR554160	KNR554160	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040540	ORD059558	BILL	CUSTOMER_RA	DHL	KNR384750	KNR384750	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040541	ORD067885	BILL	CUSTOMER_RA	DHL	KNR247360	KNR247360	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040542	ORD066470	BILL	CUSTOMER_RA	DHL	KNR936260	KNR936260	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040543	ORD065556	BILL	CUSTOMER_RA	DHL	KNR869160	KNR869160	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040544	ORD059675	BILL	CUSTOMER_RA	DHL	KNR765750	KNR765750	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040546	ORD055672	BILL	CUSTOMER_RA	DHL	KNR205450	KNR205450	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040547	ORD058632	BILL	CUSTOMER_RA	HERMES	KNR987650	KNR987650	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040549	ORD064822	BILL	CUSTOMER_RA	DHL	KNR924160	KNR924160	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040550	ORD066637	BILL	CARRIER_SO	DHL	KNR367260	KNR367260	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040551	ORD063994	BILL	CARRIER_SO	DHL	KNR228060	KNR228060	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040553	ORD058359	MASTER	CUSTOMER_RA	HERMES	KNR285650	KNR285650	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040556	ORD062989	BILL	CUSTOMER_RA	HERMES	KNR401060	KNR401060	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040557	ORD063089	BILL	CUSTOMER_RA	DHL	KNR971060	KNR971060	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040558	ORD067419	BILL	CUSTOMER_RA	HERMES	KNR773360	KNR773360	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040563	ORD061833	BILL	CUSTOMER_RA	HERMES	KNR812950	KNR812950	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040564	ORD061142	BILL	CUSTOMER_RA	DHL	KNR576850	KNR576850	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040566	ORD062829	BILL	CUSTOMER_RA	DHL	KNR089950	KNR089950	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040567	ORD061487	BILL	CUSTOMER_RA	DHL	KNR949850	KNR949850	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040572	ORD065799	BILL	CUSTOMER_RA	DHL	KNR151260	KNR151260	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040573	ORD061993	BILL	CUSTOMER_RA	HERMES	KNR643950	KNR643950	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040574	ORD060308	BILL	CUSTOMER_RA	DHL	KNR230850	KNR230850	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040577	ORD060394	BILL	CUSTOMER_RA	DHL	KNR601850	KNR601850	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040579	ORD056145	MASTER	CUSTOMER_RA	HERMES	KNR358450	KNR358450	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040580	ORD067692	BILL	CUSTOMER_RA	DHL	KNR985360	KNR985360	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040581	ORD054238	BILL	CARRIER_NA	HERMES	KNR554350	KNR554350	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040582	ORD066558	BILL	CUSTOMER_RA	HERMES	KNR507260	KNR507260	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040583	ORD058858	BILL	CUSTOMER_RA	DHL	KNR959650	KNR959650	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040584	ORD060990	BILL	CUSTOMER_RA	HERMES	KNR565850	KNR565850	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040585	ORD063852	BILL	CUSTOMER_RA	DHL	KNR037060	KNR037060	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040586	ORD065102	BILL	CUSTOMER_RA	HERMES	KNR236160	KNR236160	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040588	ORD059729	BILL	CUSTOMER_RA	DHL	KNR506750	KNR506750	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040589	ORD059729	BILL	CUSTOMER_RA	DHL	KNR506750	KNR506750	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040591	ORD060790	BILL	CUSTOMER_RA	HERMES	KNR404850	KNR404850	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040592	ORD058951	BILL	CARRIER_SO	DHL	KNR230750	KNR230750	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040593	ORD043270	VISA	CUSTOMER_RA	HERMES	KNR141540	KNR141540	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040594	ORD060096	BILL	CUSTOMER_RA	DHL	KNR288750	KNR288750	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040595	ORD065772	BILL	CUSTOMER_RA	HERMES	KNR131260	KNR131260	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040596	ORD063697	BILL	CUSTOMER_RA	DHL	KNR236060	KNR236060	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040598	ORD064224	BILL	CUSTOMER_RA	HERMES	KNR599060	KNR599060	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040603	ORD063560	BILL	CUSTOMER_RA	HERMES	KNR825060	KNR825060	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040605	ORD062898	BILL	CUSTOMER_RA	DHL	KNR030060	KNR030060	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040606	ORD066413	BILL	CUSTOMER_RA	DHL	KNR895260	KNR895260	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040608	ORD064184	BILL	CUSTOMER_RA	HERMES	KNR369060	KNR369060	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040609	ORD058604	BILL	CUSTOMER_RA	DHL	KNR177650	KNR177650	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040610	ORD067569	BILL	CUSTOMER_RA	DHL	KNR394360	KNR394360	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040612	ORD065230	BILL	CUSTOMER_RA	HERMES	KNR827160	KNR827160	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040613	ORD067437	BILL	CUSTOMER_RA	HERMES	KNR293360	KNR293360	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040618	ORD063044	BILL	CUSTOMER_RA	HERMES	KNR741060	KNR741060	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040625	ORD055250	COD 	CUSTOMER_RA	DHL	KNR202450	KNR202450	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040626	ORD060261	BILL	CUSTOMER_RA	HERMES	KNR899750	KNR899750	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040627	ORD063943	BILL	CUSTOMER_RA	HERMES	KNR787060	KNR787060	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040629	ORD065852	BILL	CUSTOMER_RA	DHL	KNR391260	KNR391260	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040630	ORD059856	BILL	CUSTOMER_RA	DHL	KNR796750	KNR796750	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040631	ORD041713	BILL	CARRIER_AV	HERMES	KNR159340	KNR159340	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040632	ORD066540	BILL	CARRIER_AV	DHL	KNR196260	KNR196260	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040635	ORD066815	BILL	CARRIER_SO	HERMES	KNR698260	KNR698260	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040637	ORD018793	MASTER	CUSTOMER_RA	HERMES	KNR647520	KNR647520	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040638	ORD012361	BILL	CUSTOMER_RA	DHL	KNR849020	KNR849020	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040639	ORD012999	BILL	CUSTOMER_RA	HERMES	KNR474120	KNR474120	2010-08-19 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040641	ORD064094	BILL	CUSTOMER_RA	DHL	KNR698060	KNR698060	2010-08-22 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040643	ORD064193	BILL	CUSTOMER_RA	DHL	KNR079060	KNR079060	2010-08-17 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040645	ORD065303	BILL	CUSTOMER_RA	HERMES	KNR187160	KNR187160	2010-08-18 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040647	ORD054395	BILL	CUSTOMER_RA	HERMES	KNR175350	KNR175350	2010-08-18 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040649	ORD063415	BILL	CUSTOMER_RA	HERMES	KNR034060	KNR034060	2010-08-18 00:00:00.000	2010-08-22 00:00:00.000
IW	Ret040650	ORD057032	BILL	CUSTOMER_RA	HERMES	KNR175550	KNR175550	2010-08-22 00:00:00.000	2010-08-22 00:00:00.000
